ENSG00000171109,Autophagy
ENSG00000177143,Autophagy
ENSG00000101460,Autophagy
ENSG00000185122,Autophagy
ENSG00000185345,Autophagy
ENSG00000176428,Autophagy
ENSG00000197548,Autophagy
ENSG00000197548,Autophagy
ENSG00000150991,Autophagy
ENSG00000197548,Autophagy
ENSG00000197548,Autophagy
ENSG00000070770,Autophagy
ENSG00000247077,Autophagy
ENSG00000171109,Autophagy
ENSG00000177143,Autophagy
ENSG00000032742,Autophagy
ENSG00000126775,Autophagy
ENSG00000126775,Autophagy
ENSG00000181652,Autophagy
ENSG00000160299,Autophagy
ENSG00000161011,Autophagy
ENSG00000156508,Autophagy
ENSG00000126581,Autophagy
ENSG00000170315,Autophagy
ENSG00000156469,Autophagy
ENSG00000106615,Autophagy
ENSG00000126775,Autophagy
ENSG00000135093,Autophagy
ENSG00000135720,Autophagy
ENSG00000156469,Autophagy
ENSG00000156469,Autophagy
ENSG00000078142,Autophagy
ENSG00000160299,Autophagy
ENSG00000143947,Autophagy
ENSG00000143947,Autophagy
ENSG00000094631,Autophagy
ENSG00000170315,Autophagy
ENSG00000094631,Autophagy
ENSG00000135720,Autophagy
ENSG00000164695,Autophagy
ENSG00000197122,Autophagy
ENSG00000196814,Autophagy
ENSG00000181929,Autophagy
ENSG00000077380,Autophagy
ENSG00000034713,Autophagy
ENSG00000101460,Autophagy
ENSG00000101460,Autophagy
ENSG00000139722,Autophagy
ENSG00000150991,Autophagy
ENSG00000150991,Autophagy
ENSG00000221983,Autophagy
ENSG00000171109,Autophagy
ENSG00000155975,Autophagy
ENSG00000032742,Autophagy
ENSG00000137267,Autophagy
ENSG00000032742,Autophagy
ENSG00000069509,Autophagy
ENSG00000221983,Autophagy
ENSG00000185345,Autophagy
ENSG00000147457,Autophagy
ENSG00000147457,Autophagy
ENSG00000026025,Autophagy
ENSG00000129538,Autophagy
ENSG00000156469,Autophagy
ENSG00000032742,Autophagy
ENSG00000164695,Autophagy
ENSG00000197548,Autophagy
ENSG00000261456,Autophagy
ENSG00000105355,Autophagy
ENSG00000075886,Autophagy
ENSG00000075886,Autophagy
ENSG00000150991,Autophagy
ENSG00000150991,Autophagy
ENSG00000150991,Autophagy
ENSG00000150991,Autophagy
ENSG00000150991,Autophagy
ENSG00000150991,Autophagy
ENSG00000150991,Autophagy
ENSG00000169379,Autophagy
ENSG00000169379,Autophagy
ENSG00000169379,Autophagy
ENSG00000150991,Autophagy
ENSG00000169379,Autophagy
ENSG00000150991,Autophagy
ENSG00000150991,Autophagy
ENSG00000083937,Autophagy
ENSG00000150991,Autophagy
ENSG00000083937,Autophagy
ENSG00000005893,Autophagy
ENSG00000150991,Autophagy
ENSG00000150991,Autophagy
ENSG00000105355,Autophagy
ENSG00000105355,Autophagy
ENSG00000139197,Autophagy
ENSG00000244687,Autophagy
ENSG00000244687,Autophagy
ENSG00000139197,Autophagy
ENSG00000177058,Autophagy
ENSG00000243910,Autophagy
ENSG00000243910,Autophagy
ENSG00000167552,Autophagy
ENSG00000167552,Autophagy
ENSG00000170296,Autophagy
ENSG00000150991,Autophagy
ENSG00000170296,Autophagy
ENSG00000169379,Autophagy
ENSG00000169379,Autophagy
ENSG00000150991,Autophagy
ENSG00000150991,Autophagy
ENSG00000101844,Autophagy
ENSG00000185651,Autophagy
ENSG00000185651,Autophagy
ENSG00000105355,Autophagy
ENSG00000105355,Autophagy
ENSG00000150991,Autophagy
ENSG00000150991,Autophagy
ENSG00000188554,Autophagy
ENSG00000188554,Autophagy
ENSG00000188554,Autophagy
ENSG00000103197,Autophagy
ENSG00000154174,Autophagy
ENSG00000177143,Autophagy
ENSG00000134248,Autophagy
ENSG00000213585,Autophagy
ENSG00000158560,Autophagy
ENSG00000150991,Autophagy
ENSG00000165006,Autophagy
ENSG00000213585,Autophagy
ENSG00000213585,Autophagy
ENSG00000173213,Autophagy
ENSG00000197102,Autophagy
ENSG00000023287,Autophagy
ENSG00000123395,Autophagy
ENSG00000023287,Autophagy
ENSG00000130204,Autophagy
ENSG00000023287,Autophagy
ENSG00000150991,Autophagy
ENSG00000150991,Autophagy
ENSG00000001626,Autophagy
ENSG00000078668,Autophagy
ENSG00000261456,Autophagy
ENSG00000001626,Autophagy
ENSG00000139197,Autophagy
ENSG00000177143,Autophagy
ENSG00000177143,Autophagy
ENSG00000150991,Autophagy
ENSG00000074319,Autophagy
ENSG00000158828,Autophagy
ENSG00000131791,Autophagy
ENSG00000150991,Autophagy
ENSG00000158828,Autophagy
ENSG00000158560,Autophagy
ENSG00000158828,Autophagy
ENSG00000198925,Autophagy
ENSG00000158828,Autophagy
ENSG00000078668,Autophagy
ENSG00000078668,Autophagy
ENSG00000025039,Autophagy
ENSG00000213585,Autophagy
ENSG00000057663,Autophagy
ENSG00000158828,Autophagy
ENSG00000173213,Autophagy
ENSG00000057663,Autophagy
ENSG00000197102,Autophagy
ENSG00000057663,Autophagy
ENSG00000057663,Autophagy
ENSG00000131791,Autophagy
ENSG00000177143,Autophagy
ENSG00000139197,Autophagy
ENSG00000123395,Autophagy
ENSG00000167553,Autophagy
ENSG00000198033,Autophagy
ENSG00000145782,Autophagy
ENSG00000145782,Autophagy
ENSG00000145782,Autophagy
ENSG00000176108,Autophagy
ENSG00000244734,Autophagy
ENSG00000198793,Autophagy
ENSG00000150991,Autophagy
ENSG00000140941,Autophagy
ENSG00000125703,Autophagy
ENSG00000144848,Autophagy
ENSG00000144848,Autophagy
ENSG00000144848,Autophagy
ENSG00000144848,Autophagy
ENSG00000144848,Autophagy
ENSG00000116586,Autophagy
ENSG00000085978,Autophagy
ENSG00000085978,Autophagy
ENSG00000130734,Autophagy
ENSG00000100216,Autophagy
ENSG00000167987,Autophagy
ENSG00000116016,Autophagy
ENSG00000198033,Autophagy
ENSG00000116288,Autophagy
ENSG00000116288,Autophagy
ENSG00000109971,Autophagy
ENSG00000167553,Autophagy
ENSG00000109971,Autophagy
ENSG00000109971,Autophagy
ENSG00000157954,Autophagy
ENSG00000244734,Autophagy
ENSG00000177169,Autophagy
ENSG00000177169,Autophagy
ENSG00000177169,Autophagy
ENSG00000244734,Autophagy
ENSG00000163719,Autophagy
ENSG00000177169,Autophagy
ENSG00000197769,Autophagy
ENSG00000176108,Autophagy
ENSG00000101162,Autophagy
ENSG00000101162,Autophagy
ENSG00000175768,Autophagy
ENSG00000096384,Autophagy
ENSG00000116288,Autophagy
ENSG00000116288,Autophagy
ENSG00000116288,Autophagy
ENSG00000116288,Autophagy
ENSG00000177169,Autophagy
ENSG00000116688,Autophagy
ENSG00000083750,Autophagy
ENSG00000116688,Autophagy
ENSG00000169379,Autophagy
ENSG00000173726,Autophagy
ENSG00000173726,Autophagy
ENSG00000175224,Autophagy
ENSG00000175224,Autophagy
ENSG00000175224,Autophagy
ENSG00000169379,Autophagy
ENSG00000115561,Autophagy
ENSG00000115561,Autophagy
ENSG00000150991,Autophagy
ENSG00000169379,Autophagy
ENSG00000132356,Autophagy
ENSG00000150991,Autophagy
ENSG00000150991,Autophagy
ENSG00000150991,Autophagy
ENSG00000173726,Autophagy
ENSG00000173726,Autophagy
ENSG00000197769,Autophagy
ENSG00000170296,Autophagy
ENSG00000139112,Autophagy
ENSG00000116688,Autophagy
ENSG00000139112,Autophagy
ENSG00000150991,Autophagy
ENSG00000173726,Autophagy
ENSG00000150991,Autophagy
ENSG00000197769,Autophagy
ENSG00000144848,Autophagy
ENSG00000178462,Autophagy
ENSG00000150991,Autophagy
ENSG00000116688,Autophagy
ENSG00000178462,Autophagy
ENSG00000130724,Autophagy
ENSG00000140941,Autophagy
ENSG00000140941,Autophagy
ENSG00000115592,Autophagy
ENSG00000088986,Autophagy
ENSG00000130724,Autophagy
ENSG00000204435,Autophagy
ENSG00000254505,Autophagy
ENSG00000264364,Autophagy
ENSG00000144848,Autophagy
ENSG00000150991,Autophagy
ENSG00000123240,Autophagy
ENSG00000123240,Autophagy
ENSG00000144848,Autophagy
ENSG00000088986,Autophagy
ENSG00000264364,Autophagy
ENSG00000254505,Autophagy
ENSG00000115592,Autophagy
ENSG00000139351,Cell Cycle
ENSG00000165392,Cell Cycle
ENSG00000133101,Cell Cycle
ENSG00000278705,Cell Cycle
ENSG00000139350,Cell Cycle
ENSG00000104695,Cell Cycle
ENSG00000274641,Cell Cycle
ENSG00000288825,Cell Cycle
ENSG00000183765,Cell Cycle
ENSG00000030066,Cell Cycle
ENSG00000153201,Cell Cycle
ENSG00000070770,Cell Cycle
ENSG00000152086,Cell Cycle
ENSG00000031691,Cell Cycle
ENSG00000092330,Cell Cycle
ENSG00000092330,Cell Cycle
ENSG00000030066,Cell Cycle
ENSG00000004897,Cell Cycle
ENSG00000257949,Cell Cycle
ENSG00000166037,Cell Cycle
ENSG00000082898,Cell Cycle
ENSG00000082898,Cell Cycle
ENSG00000080824,Cell Cycle
ENSG00000213024,Cell Cycle
ENSG00000161888,Cell Cycle
ENSG00000072062,Cell Cycle
ENSG00000100401,Cell Cycle
ENSG00000205659,Cell Cycle
ENSG00000213066,Cell Cycle
ENSG00000286522,Cell Cycle
ENSG00000031691,Cell Cycle
ENSG00000133101,Cell Cycle
ENSG00000270882,Cell Cycle
ENSG00000270882,Cell Cycle
ENSG00000113810,Cell Cycle
ENSG00000068796,Cell Cycle
ENSG00000072864,Cell Cycle
ENSG00000286522,Cell Cycle
ENSG00000102977,Cell Cycle
ENSG00000166508,Cell Cycle
ENSG00000113456,Cell Cycle
ENSG00000275714,Cell Cycle
ENSG00000126883,Cell Cycle
ENSG00000147316,Cell Cycle
ENSG00000146918,Cell Cycle
ENSG00000150991,Cell Cycle
ENSG00000113522,Cell Cycle
ENSG00000166508,Cell Cycle
ENSG00000025293,Cell Cycle
ENSG00000113522,Cell Cycle
ENSG00000275714,Cell Cycle
ENSG00000129933,Cell Cycle
ENSG00000105221,Cell Cycle
ENSG00000176890,Cell Cycle
ENSG00000100764,Cell Cycle
ENSG00000142208,Cell Cycle
ENSG00000150991,Cell Cycle
ENSG00000275714,Cell Cycle
ENSG00000274750,Cell Cycle
ENSG00000102977,Cell Cycle
ENSG00000275379,Cell Cycle
ENSG00000227739,Cell Cycle
ENSG00000133101,Cell Cycle
ENSG00000108055,Cell Cycle
ENSG00000137497,Cell Cycle
ENSG00000166451,Cell Cycle
ENSG00000162521,Cell Cycle
ENSG00000153107,Cell Cycle
ENSG00000153107,Cell Cycle
ENSG00000286522,Cell Cycle
ENSG00000275714,Cell Cycle
ENSG00000100764,Cell Cycle
ENSG00000217442,Cell Cycle
ENSG00000166451,Cell Cycle
ENSG00000110713,Cell Cycle
ENSG00000214517,Cell Cycle
ENSG00000198625,Cell Cycle
ENSG00000274750,Cell Cycle
ENSG00000166848,Cell Cycle
ENSG00000274750,Cell Cycle
ENSG00000108055,Cell Cycle
ENSG00000103035,Cell Cycle
ENSG00000205659,Cell Cycle
ENSG00000103035,Cell Cycle
ENSG00000146670,Cell Cycle
ENSG00000146670,Cell Cycle
ENSG00000146670,Cell Cycle
ENSG00000146670,Cell Cycle
ENSG00000008018,Cell Cycle
ENSG00000180573,Cell Cycle
ENSG00000176915,Cell Cycle
ENSG00000146670,Cell Cycle
ENSG00000073111,Cell Cycle
ENSG00000073111,Cell Cycle
ENSG00000146670,Cell Cycle
ENSG00000037042,Cell Cycle
ENSG00000104833,Cell Cycle
ENSG00000176915,Cell Cycle
ENSG00000180573,Cell Cycle
ENSG00000110713,Cell Cycle
ENSG00000142507,Cell Cycle
ENSG00000094804,Cell Cycle
ENSG00000025770,Cell Cycle
ENSG00000177889,Cell Cycle
ENSG00000147400,Cell Cycle
ENSG00000138376,Cell Cycle
ENSG00000174903,Cell Cycle
ENSG00000183765,Cell Cycle
ENSG00000122952,Cell Cycle
ENSG00000117650,Cell Cycle
ENSG00000174903,Cell Cycle
ENSG00000111206,Cell Cycle
ENSG00000174903,Cell Cycle
ENSG00000150991,Cell Cycle
ENSG00000138376,Cell Cycle
ENSG00000111206,Cell Cycle
ENSG00000264364,Cell Cycle
ENSG00000105810,Cell Cycle
ENSG00000147889,Cell Cycle
ENSG00000025770,Cell Cycle
ENSG00000135720,Cell Cycle
ENSG00000175470,Cell Cycle
ENSG00000138346,Cell Cycle
ENSG00000094804,Cell Cycle
ENSG00000093009,Cell Cycle
ENSG00000184678,Cell Cycle
ENSG00000274641,Cell Cycle
ENSG00000184678,Cell Cycle
ENSG00000093009,Cell Cycle
ENSG00000169139,Cell Cycle
ENSG00000093009,Cell Cycle
ENSG00000154001,Cell Cycle
ENSG00000110713,Cell Cycle
ENSG00000150991,Cell Cycle
ENSG00000100401,Cell Cycle
ENSG00000100401,Cell Cycle
ENSG00000072501,Cell Cycle
ENSG00000111276,Cell Cycle
ENSG00000108055,Cell Cycle
ENSG00000159055,Cell Cycle
ENSG00000110713,Cell Cycle
ENSG00000140451,Cell Cycle
ENSG00000110713,Cell Cycle
ENSG00000129474,Cell Cycle
ENSG00000100393,Cell Cycle
ENSG00000174442,Cell Cycle
ENSG00000094804,Cell Cycle
ENSG00000147874,Cell Cycle
ENSG00000205250,Cell Cycle
ENSG00000110713,Cell Cycle
ENSG00000094804,Cell Cycle
ENSG00000094804,Cell Cycle
ENSG00000141551,Cell Cycle
ENSG00000139687,Cell Cycle
ENSG00000142507,Cell Cycle
ENSG00000008018,Cell Cycle
ENSG00000100519,Cell Cycle
ENSG00000150991,Cell Cycle
ENSG00000270882,Cell Cycle
ENSG00000288825,Cell Cycle
ENSG00000129474,Cell Cycle
ENSG00000108055,Cell Cycle
ENSG00000108055,Cell Cycle
ENSG00000275379,Cell Cycle
ENSG00000126067,Cell Cycle
ENSG00000162521,Cell Cycle
ENSG00000197837,Cell Cycle
ENSG00000197837,Cell Cycle
ENSG00000105568,Cell Cycle
ENSG00000197837,Cell Cycle
ENSG00000197837,Cell Cycle
ENSG00000115947,Cell Cycle
ENSG00000115947,Cell Cycle
ENSG00000124762,Cell Cycle
ENSG00000273983,Cell Cycle
ENSG00000076003,Cell Cycle
ENSG00000083937,Cell Cycle
ENSG00000077157,Cell Cycle
ENSG00000273983,Cell Cycle
ENSG00000273983,Cell Cycle
ENSG00000170142,Cell Cycle
ENSG00000124762,Cell Cycle
ENSG00000076003,Cell Cycle
ENSG00000124762,Cell Cycle
ENSG00000135336,Cell Cycle
ENSG00000102054,Cell Cycle
ENSG00000066027,Cell Cycle
ENSG00000132475,Cell Cycle
ENSG00000101224,Cell Cycle
ENSG00000101224,Cell Cycle
ENSG00000131018,Cell Cycle
ENSG00000150783,Cell Cycle
ENSG00000109534,Cell Cycle
ENSG00000104388,Cell Cycle
ENSG00000119408,Cell Cycle
ENSG00000145912,Cell Cycle
ENSG00000170142,Cell Cycle
ENSG00000101624,Cell Cycle
ENSG00000151414,Cell Cycle
ENSG00000103540,Cell Cycle
ENSG00000132436,Cell Cycle
ENSG00000151414,Cell Cycle
ENSG00000179051,Cell Cycle
ENSG00000119408,Cell Cycle
ENSG00000124762,Cell Cycle
ENSG00000163882,Cell Cycle
ENSG00000100918,Cell Cycle
ENSG00000014138,Cell Cycle
ENSG00000124762,Cell Cycle
ENSG00000167393,Cell Cycle
ENSG00000119335,Cell Cycle
ENSG00000273802,Cell Cycle
ENSG00000000460,Cell Cycle
ENSG00000000460,Cell Cycle
ENSG00000141510,Cell Cycle
ENSG00000183580,Cell Cycle
ENSG00000183580,Cell Cycle
ENSG00000000460,Cell Cycle
ENSG00000141510,Cell Cycle
ENSG00000141510,Cell Cycle
ENSG00000000460,Cell Cycle
ENSG00000185627,Cell Cycle
ENSG00000185627,Cell Cycle
ENSG00000132793,Cell Cycle
ENSG00000163781,Cell Cycle
ENSG00000132475,Cell Cycle
ENSG00000115942,Cell Cycle
ENSG00000119414,Cell Cycle
ENSG00000151503,Cell Cycle
ENSG00000151503,Cell Cycle
ENSG00000176108,Cell Cycle
ENSG00000151503,Cell Cycle
ENSG00000167513,Cell Cycle
ENSG00000167513,Cell Cycle
ENSG00000058272,Cell Cycle
ENSG00000171320,Cell Cycle
ENSG00000175793,Cell Cycle
ENSG00000130826,Cell Cycle
ENSG00000101577,Cell Cycle
ENSG00000101577,Cell Cycle
ENSG00000213639,Cell Cycle
ENSG00000120253,Cell Cycle
ENSG00000120253,Cell Cycle
ENSG00000100030,Cell Cycle
ENSG00000130779,Cell Cycle
ENSG00000115942,Cell Cycle
ENSG00000166848,Cell Cycle
ENSG00000132475,Cell Cycle
ENSG00000132475,Cell Cycle
ENSG00000275379,Cell Cycle
ENSG00000111276,Cell Cycle
ENSG00000113810,Cell Cycle
ENSG00000108055,Cell Cycle
ENSG00000111276,Cell Cycle
ENSG00000114126,Cell Cycle
ENSG00000130177,Cell Cycle
ENSG00000275379,Cell Cycle
ENSG00000114126,Cell Cycle
ENSG00000278705,Cell Cycle
ENSG00000111276,Cell Cycle
ENSG00000110713,Cell Cycle
ENSG00000078304,Cell Cycle
ENSG00000198033,Cell Cycle
ENSG00000113575,Cell Cycle
ENSG00000113575,Cell Cycle
ENSG00000278705,Cell Cycle
ENSG00000150991,Cell Cycle
ENSG00000108055,Cell Cycle
ENSG00000111276,Cell Cycle
ENSG00000171848,Cell Cycle
ENSG00000278705,Cell Cycle
ENSG00000171848,Cell Cycle
ENSG00000072501,Cell Cycle
ENSG00000198625,Cell Cycle
ENSG00000205659,Cell Cycle
ENSG00000072501,Cell Cycle
ENSG00000171848,Cell Cycle
ENSG00000136243,Cell Cycle
ENSG00000072501,Cell Cycle
ENSG00000111276,Cell Cycle
ENSG00000089685,Cell Cycle
ENSG00000198625,Cell Cycle
ENSG00000072501,Cell Cycle
ENSG00000198625,Cell Cycle
ENSG00000130177,Cell Cycle
ENSG00000274750,Cell Cycle
ENSG00000175166,Cell Cycle
ENSG00000102119,Cell Cycle
ENSG00000119397,Cell Cycle
ENSG00000078674,Cell Cycle
ENSG00000274183,Cell Cycle
ENSG00000175792,Cell Cycle
ENSG00000274183,Cell Cycle
ENSG00000108559,Cell Cycle
ENSG00000175643,Cell Cycle
ENSG00000012048,Cell Cycle
ENSG00000012048,Cell Cycle
ENSG00000164695,Cell Cycle
ENSG00000077514,Cell Cycle
ENSG00000012048,Cell Cycle
ENSG00000101266,Cell Cycle
ENSG00000113575,Cell Cycle
ENSG00000149311,Cell Cycle
ENSG00000163918,Cell Cycle
ENSG00000173272,Cell Cycle
ENSG00000149311,Cell Cycle
ENSG00000197238,Cell Cycle
ENSG00000167461,Cell Cycle
ENSG00000132475,Cell Cycle
ENSG00000172977,Cell Cycle
ENSG00000123416,Cell Cycle
ENSG00000175166,Cell Cycle
ENSG00000101213,Cell Cycle
ENSG00000183598,Cell Cycle
ENSG00000183598,Cell Cycle
ENSG00000183598,Cell Cycle
ENSG00000077380,Cell Cycle
ENSG00000164362,Cell Cycle
ENSG00000177302,Cell Cycle
ENSG00000141446,Cell Cycle
ENSG00000177302,Cell Cycle
ENSG00000163322,Cell Cycle
ENSG00000167842,Cell Cycle
ENSG00000112576,Cell Cycle
ENSG00000112576,Cell Cycle
ENSG00000075886,Cell Cycle
ENSG00000183598,Cell Cycle
ENSG00000154839,Cell Cycle
ENSG00000204209,Cell Cycle
ENSG00000166295,Cell Cycle
ENSG00000197409,Cell Cycle
ENSG00000175482,Cell Cycle
ENSG00000010292,Cell Cycle
ENSG00000102900,Cell Cycle
ENSG00000102900,Cell Cycle
ENSG00000087191,Cell Cycle
ENSG00000142945,Cell Cycle
ENSG00000139687,Cell Cycle
ENSG00000087191,Cell Cycle
ENSG00000148019,Cell Cycle
ENSG00000100567,Cell Cycle
ENSG00000147536,Cell Cycle
ENSG00000175334,Cell Cycle
ENSG00000069248,Cell Cycle
ENSG00000137814,Cell Cycle
ENSG00000139289,Cell Cycle
ENSG00000177700,Cell Cycle
ENSG00000028116,Cell Cycle
ENSG00000010292,Cell Cycle
ENSG00000139687,Cell Cycle
ENSG00000069248,Cell Cycle
ENSG00000100567,Cell Cycle
ENSG00000129810,Cell Cycle
ENSG00000203852,Cell Cycle
ENSG00000249115,Cell Cycle
ENSG00000203852,Cell Cycle
ENSG00000203852,Cell Cycle
ENSG00000278463,Cell Cycle
ENSG00000278463,Cell Cycle
ENSG00000102978,Cell Cycle
ENSG00000136122,Cell Cycle
ENSG00000136122,Cell Cycle
ENSG00000004897,Cell Cycle
ENSG00000104738,Cell Cycle
ENSG00000136122,Cell Cycle
ENSG00000104695,Cell Cycle
ENSG00000166851,Cell Cycle
ENSG00000183765,Cell Cycle
ENSG00000074054,Cell Cycle
ENSG00000197409,Cell Cycle
ENSG00000152082,Cell Cycle
ENSG00000113368,Cell Cycle
ENSG00000113368,Cell Cycle
ENSG00000160783,Cell Cycle
ENSG00000072803,Cell Cycle
ENSG00000113368,Cell Cycle
ENSG00000147601,Cell Cycle
ENSG00000117748,Cell Cycle
ENSG00000147601,Cell Cycle
ENSG00000128989,Cell Cycle
ENSG00000175334,Cell Cycle
ENSG00000128989,Cell Cycle
ENSG00000117748,Cell Cycle
ENSG00000108106,Cell Cycle
ENSG00000100387,Cell Cycle
ENSG00000100387,Cell Cycle
ENSG00000139687,Cell Cycle
ENSG00000133119,Cell Cycle
ENSG00000010292,Cell Cycle
ENSG00000160789,Cell Cycle
ENSG00000213024,Cell Cycle
ENSG00000166501,Cell Cycle
ENSG00000113368,Cell Cycle
ENSG00000108106,Cell Cycle
ENSG00000102900,Cell Cycle
ENSG00000028116,Cell Cycle
ENSG00000141510,Cell Cycle
ENSG00000113368,Cell Cycle
ENSG00000010292,Cell Cycle
ENSG00000100804,Cell Cycle
ENSG00000142856,Cell Cycle
ENSG00000100804,Cell Cycle
ENSG00000197409,Cell Cycle
ENSG00000117724,Cell Cycle
ENSG00000147536,Cell Cycle
ENSG00000160789,Cell Cycle
ENSG00000134058,Cell Cycle
ENSG00000010292,Cell Cycle
ENSG00000160789,Cell Cycle
ENSG00000160789,Cell Cycle
ENSG00000160789,Cell Cycle
ENSG00000204843,Cell Cycle
ENSG00000117724,Cell Cycle
ENSG00000126216,Cell Cycle
ENSG00000150991,Cell Cycle
ENSG00000150991,Cell Cycle
ENSG00000165916,Cell Cycle
ENSG00000137497,Cell Cycle
ENSG00000133740,Cell Cycle
ENSG00000136492,Cell Cycle
ENSG00000161642,Cell Cycle
ENSG00000278637,Cell Cycle
ENSG00000278637,Cell Cycle
ENSG00000147669,Cell Cycle
ENSG00000102901,Cell Cycle
ENSG00000112029,Cell Cycle
ENSG00000112029,Cell Cycle
ENSG00000112029,Cell Cycle
ENSG00000275126,Cell Cycle
ENSG00000112029,Cell Cycle
ENSG00000112029,Cell Cycle
ENSG00000115233,Cell Cycle
ENSG00000147457,Cell Cycle
ENSG00000278637,Cell Cycle
ENSG00000165916,Cell Cycle
ENSG00000133740,Cell Cycle
ENSG00000254087,Cell Cycle
ENSG00000118007,Cell Cycle
ENSG00000204899,Cell Cycle
ENSG00000035928,Cell Cycle
ENSG00000137497,Cell Cycle
ENSG00000154222,Cell Cycle
ENSG00000166851,Cell Cycle
ENSG00000118007,Cell Cycle
ENSG00000095319,Cell Cycle
ENSG00000118007,Cell Cycle
ENSG00000166851,Cell Cycle
ENSG00000174799,Cell Cycle
ENSG00000166851,Cell Cycle
ENSG00000150991,Cell Cycle
ENSG00000278637,Cell Cycle
ENSG00000166851,Cell Cycle
ENSG00000105173,Cell Cycle
ENSG00000105173,Cell Cycle
ENSG00000107960,Cell Cycle
ENSG00000166483,Cell Cycle
ENSG00000113810,Cell Cycle
ENSG00000153044,Cell Cycle
ENSG00000129534,Cell Cycle
ENSG00000275126,Cell Cycle
ENSG00000184445,Cell Cycle
ENSG00000123080,Cell Cycle
